Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit (CPC),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"EK","Tendances dans l’élevage","772","Tokélaou","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.08","E","Valeur estimée"
"EK","Tendances dans l’élevage","772","Tokélaou","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","20","E","Valeur estimée"
"EK","Tendances dans l’élevage","772","Tokélaou","5118","Réserves","02151","Poulets","2017","2017","Unités de gros bétail (UGB)","50","E","Valeur estimée"
"EK","Tendances dans l’élevage","776","Tonga","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.1","E","Valeur estimée"
"EK","Tendances dans l’élevage","776","Tonga","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","9.42","E","Valeur estimée"
"EK","Tendances dans l’élevage","776","Tonga","5118","Réserves","02151","Poulets","2017","2017","Unités de gros bétail (UGB)","3390","E","Valeur estimée"
"EK","Tendances dans l’élevage","780","Trinité-et-Tobago","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","6.99","E","Valeur estimée"
"EK","Tendances dans l’élevage","780","Trinité-et-Tobago","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","91.43","E","Valeur estimée"
"EK","Tendances dans l’élevage","780","Trinité-et-Tobago","5118","Réserves","02151","Poulets","2017","2017","Unités de gros bétail (UGB)","377620","E","Valeur estimée"
"EK","Tendances dans l’élevage","788","Tunisie","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.1","E","Valeur estimée"
"EK","Tendances dans l’élevage","788","Tunisie","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","37.37","E","Valeur estimée"
"EK","Tendances dans l’élevage","788","Tunisie","5118","Réserves","02151","Poulets","2017","2017","Unités de gros bétail (UGB)","936460","E","Valeur estimée"
"EK","Tendances dans l’élevage","795","Turkménistan","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0","E","Valeur estimée"
"EK","Tendances dans l’élevage","795","Turkménistan","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","5.18","E","Valeur estimée"
"EK","Tendances dans l’élevage","795","Turkménistan","5118","Réserves","02151","Poulets","2017","2017","Unités de gros bétail (UGB)","163090","E","Valeur estimée"
"EK","Tendances dans l’élevage","792","Turquie","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.09","E","Valeur estimée"
"EK","Tendances dans l’élevage","792","Turquie","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","19.41","E","Valeur estimée"
"EK","Tendances dans l’élevage","792","Turquie","5118","Réserves","02151","Poulets","2017","2017","Unités de gros bétail (UGB)","3428010","E","Valeur estimée"
"EK","Tendances dans l’élevage","798","Tuvalu","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.29","E","Valeur estimée"
"EK","Tendances dans l’élevage","798","Tuvalu","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","15.57","E","Valeur estimée"
"EK","Tendances dans l’élevage","798","Tuvalu","5118","Réserves","02151","Poulets","2017","2017","Unités de gros bétail (UGB)","530","E","Valeur estimée"
"EK","Tendances dans l’élevage","804","Ukraine","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.04","E","Valeur estimée"
"EK","Tendances dans l’élevage","804","Ukraine","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","30.48","E","Valeur estimée"
"EK","Tendances dans l’élevage","804","Ukraine","5118","Réserves","02151","Poulets","2017","2017","Unités de gros bétail (UGB)","1843360","E","Valeur estimée"
"EK","Tendances dans l’élevage","858","Uruguay","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.02","E","Valeur estimée"
"EK","Tendances dans l’élevage","858","Uruguay","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","3.44","E","Valeur estimée"
"EK","Tendances dans l’élevage","858","Uruguay","5118","Réserves","02151","Poulets","2017","2017","Unités de gros bétail (UGB)","327880","E","Valeur estimée"
"EK","Tendances dans l’élevage","548","Vanuatu","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.02","E","Valeur estimée"
"EK","Tendances dans l’élevage","548","Vanuatu","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","4.55","E","Valeur estimée"
"EK","Tendances dans l’élevage","548","Vanuatu","5118","Réserves","02151","Poulets","2017","2017","Unités de gros bétail (UGB)","4600","E","Valeur estimée"
"EK","Tendances dans l’élevage","862","Venezuela (République bolivarienne du)","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.06","E","Valeur estimée"
"EK","Tendances dans l’élevage","862","Venezuela (République bolivarienne du)","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","9.1","E","Valeur estimée"
"EK","Tendances dans l’élevage","862","Venezuela (République bolivarienne du)","5118","Réserves","02151","Poulets","2017","2017","Unités de gros bétail (UGB)","1288660","E","Valeur estimée"
"EK","Tendances dans l’élevage","704","Viet Nam","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.24","E","Valeur estimée"
"EK","Tendances dans l’élevage","704","Viet Nam","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","19","E","Valeur estimée"
"EK","Tendances dans l’élevage","704","Viet Nam","5118","Réserves","02151","Poulets","2017","2017","Unités de gros bétail (UGB)","2952090","E","Valeur estimée"
"EK","Tendances dans l’élevage","887","Yémen","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.03","E","Valeur estimée"
"EK","Tendances dans l’élevage","887","Yémen","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","15.01","E","Valeur estimée"
"EK","Tendances dans l’élevage","887","Yémen","5118","Réserves","02151","Poulets","2017","2017","Unités de gros bétail (UGB)","650000","E","Valeur estimée"
"EK","Tendances dans l’élevage","894","Zambie","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.02","E","Valeur estimée"
"EK","Tendances dans l’élevage","894","Zambie","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","13.97","E","Valeur estimée"
"EK","Tendances dans l’élevage","894","Zambie","5118","Réserves","02151","Poulets","2017","2017","Unités de gros bétail (UGB)","387420","E","Valeur estimée"
"EK","Tendances dans l’élevage","716","Zimbabwe","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0","E","Valeur estimée"
"EK","Tendances dans l’élevage","716","Zimbabwe","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","2.29","E","Valeur estimée"
"EK","Tendances dans l’élevage","716","Zimbabwe","5118","Réserves","02151","Poulets","2017","2017","Unités de gros bétail (UGB)","79650","E","Valeur estimée"
