Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit (CPC),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"TI","Indices commerciaux","608","Philippines","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","237451","E","Valeur estimée"
"TI","Indices commerciaux","608","Philippines","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","18555","E","Valeur estimée"
"TI","Indices commerciaux","608","Philippines","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","1228","E","Valeur estimée"
"TI","Indices commerciaux","616","Pologne","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","51262","E","Valeur estimée"
"TI","Indices commerciaux","616","Pologne","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","88627","E","Valeur estimée"
"TI","Indices commerciaux","616","Pologne","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","1408420","E","Valeur estimée"
"TI","Indices commerciaux","616","Pologne","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","2029333","E","Valeur estimée"
"TI","Indices commerciaux","258","Polynésie française","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","29472","E","Valeur estimée"
"TI","Indices commerciaux","258","Polynésie française","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","29118","E","Valeur estimée"
"TI","Indices commerciaux","258","Polynésie française","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","0","E","Valeur estimée"
"TI","Indices commerciaux","258","Polynésie française","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","0","E","Valeur estimée"
"TI","Indices commerciaux","620","Portugal","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","149819","E","Valeur estimée"
"TI","Indices commerciaux","620","Portugal","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","174047","E","Valeur estimée"
"TI","Indices commerciaux","620","Portugal","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","35463","E","Valeur estimée"
"TI","Indices commerciaux","620","Portugal","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","72705","E","Valeur estimée"
"TI","Indices commerciaux","634","Qatar","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","204436","E","Valeur estimée"
"TI","Indices commerciaux","634","Qatar","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","295946","E","Valeur estimée"
"TI","Indices commerciaux","760","République arabe syrienne","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","20515","E","Valeur estimée"
"TI","Indices commerciaux","760","République arabe syrienne","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","26675","E","Valeur estimée"
"TI","Indices commerciaux","760","République arabe syrienne","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","173","E","Valeur estimée"
"TI","Indices commerciaux","760","République arabe syrienne","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","89","E","Valeur estimée"
"TI","Indices commerciaux","140","République centrafricaine","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","2146","E","Valeur estimée"
"TI","Indices commerciaux","140","République centrafricaine","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","3464","E","Valeur estimée"
"TI","Indices commerciaux","410","République de Corée","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","209196","E","Valeur estimée"
"TI","Indices commerciaux","410","République de Corée","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","212484","E","Valeur estimée"
"TI","Indices commerciaux","410","République de Corée","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","29990","E","Valeur estimée"
"TI","Indices commerciaux","410","République de Corée","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","4621","E","Valeur estimée"
"TI","Indices commerciaux","498","République de Moldova","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","16963","E","Valeur estimée"
"TI","Indices commerciaux","498","République de Moldova","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","15330","E","Valeur estimée"
"TI","Indices commerciaux","498","République de Moldova","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","0","E","Valeur estimée"
"TI","Indices commerciaux","498","République de Moldova","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","0","E","Valeur estimée"
"TI","Indices commerciaux","180","République démocratique du Congo","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","80610","E","Valeur estimée"
"TI","Indices commerciaux","180","République démocratique du Congo","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","69975","E","Valeur estimée"
"TI","Indices commerciaux","180","République démocratique du Congo","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","657","E","Valeur estimée"
"TI","Indices commerciaux","180","République démocratique du Congo","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","0","E","Valeur estimée"
"TI","Indices commerciaux","418","République démocratique populaire lao","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","4003","E","Valeur estimée"
"TI","Indices commerciaux","418","République démocratique populaire lao","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","7842","E","Valeur estimée"
"TI","Indices commerciaux","214","République dominicaine","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","28811","E","Valeur estimée"
"TI","Indices commerciaux","214","République dominicaine","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","28752","E","Valeur estimée"
"TI","Indices commerciaux","214","République dominicaine","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","7032","E","Valeur estimée"
"TI","Indices commerciaux","214","République dominicaine","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","3235","E","Valeur estimée"
"TI","Indices commerciaux","408","République populaire démocratique de Corée","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","47","E","Valeur estimée"
"TI","Indices commerciaux","408","République populaire démocratique de Corée","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","71","E","Valeur estimée"
"TI","Indices commerciaux","834","République-Unie de Tanzanie","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","1781","E","Valeur estimée"
"TI","Indices commerciaux","834","République-Unie de Tanzanie","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","1741","E","Valeur estimée"
"TI","Indices commerciaux","642","Roumanie","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","156307","E","Valeur estimée"
"TI","Indices commerciaux","642","Roumanie","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","190635","E","Valeur estimée"
"TI","Indices commerciaux","642","Roumanie","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","144903","E","Valeur estimée"
"TI","Indices commerciaux","642","Roumanie","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","126613","E","Valeur estimée"
"TI","Indices commerciaux","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","1327590","E","Valeur estimée"
"TI","Indices commerciaux","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","1530062","E","Valeur estimée"
"TI","Indices commerciaux","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","308059","E","Valeur estimée"
"TI","Indices commerciaux","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","405947","E","Valeur estimée"
"TI","Indices commerciaux","646","Rwanda","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","74","E","Valeur estimée"
"TI","Indices commerciaux","646","Rwanda","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","51","E","Valeur estimée"
"TI","Indices commerciaux","662","Sainte-Lucie","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","10524","E","Valeur estimée"
"TI","Indices commerciaux","662","Sainte-Lucie","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","13316","E","Valeur estimée"
"TI","Indices commerciaux","659","Saint-Kitts-et-Nevis","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","5928","E","Valeur estimée"
"TI","Indices commerciaux","659","Saint-Kitts-et-Nevis","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","6432","E","Valeur estimée"
"TI","Indices commerciaux","659","Saint-Kitts-et-Nevis","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","0","E","Valeur estimée"
"TI","Indices commerciaux","659","Saint-Kitts-et-Nevis","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","9891","E","Valeur estimée"
"TI","Indices commerciaux","670","Saint-Vincent-et-les Grenadines","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","10543","E","Valeur estimée"
"TI","Indices commerciaux","670","Saint-Vincent-et-les Grenadines","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","11151","E","Valeur estimée"
"TI","Indices commerciaux","882","Samoa","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","19109","E","Valeur estimée"
"TI","Indices commerciaux","882","Samoa","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","18607","E","Valeur estimée"
"TI","Indices commerciaux","678","Sao Tomé-et-Principe","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","2698","E","Valeur estimée"
"TI","Indices commerciaux","678","Sao Tomé-et-Principe","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","3444","E","Valeur estimée"
"TI","Indices commerciaux","686","Sénégal","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","24","E","Valeur estimée"
"TI","Indices commerciaux","686","Sénégal","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","75","E","Valeur estimée"
"TI","Indices commerciaux","686","Sénégal","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","1","E","Valeur estimée"
"TI","Indices commerciaux","686","Sénégal","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","48","E","Valeur estimée"
"TI","Indices commerciaux","688","Serbie","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","10857","E","Valeur estimée"
"TI","Indices commerciaux","688","Serbie","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","8178","E","Valeur estimée"
"TI","Indices commerciaux","688","Serbie","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","9912","E","Valeur estimée"
"TI","Indices commerciaux","688","Serbie","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","10077","E","Valeur estimée"
"TI","Indices commerciaux","690","Seychelles","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","3567","E","Valeur estimée"
"TI","Indices commerciaux","690","Seychelles","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","4598","E","Valeur estimée"
"TI","Indices commerciaux","694","Sierra Leone","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","13722","E","Valeur estimée"
"TI","Indices commerciaux","694","Sierra Leone","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","11912","E","Valeur estimée"
"TI","Indices commerciaux","702","Singapour","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","239678","E","Valeur estimée"
"TI","Indices commerciaux","702","Singapour","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","253999","E","Valeur estimée"
"TI","Indices commerciaux","702","Singapour","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","13467","E","Valeur estimée"
"TI","Indices commerciaux","702","Singapour","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","30131","E","Valeur estimée"
"TI","Indices commerciaux","703","Slovaquie","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","93983","E","Valeur estimée"
"TI","Indices commerciaux","703","Slovaquie","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","138980","E","Valeur estimée"
"TI","Indices commerciaux","703","Slovaquie","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","69874","E","Valeur estimée"
"TI","Indices commerciaux","703","Slovaquie","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","57559","E","Valeur estimée"
"TI","Indices commerciaux","705","Slovénie","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","48571","E","Valeur estimée"
"TI","Indices commerciaux","705","Slovénie","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","49988","E","Valeur estimée"
"TI","Indices commerciaux","705","Slovénie","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","45794","E","Valeur estimée"
"TI","Indices commerciaux","705","Slovénie","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","58748","E","Valeur estimée"
"TI","Indices commerciaux","706","Somalie","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","2620","E","Valeur estimée"
"TI","Indices commerciaux","706","Somalie","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","4131","E","Valeur estimée"
"TI","Indices commerciaux","729","Soudan","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","3433","E","Valeur estimée"
"TI","Indices commerciaux","729","Soudan","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","1207","E","Valeur estimée"
"TI","Indices commerciaux","728","Soudan du Sud","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","1352","E","Valeur estimée"
"TI","Indices commerciaux","728","Soudan du Sud","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","1268","E","Valeur estimée"
"TI","Indices commerciaux","144","Sri Lanka","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","1135","E","Valeur estimée"
"TI","Indices commerciaux","144","Sri Lanka","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","542","E","Valeur estimée"
"TI","Indices commerciaux","144","Sri Lanka","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","661","E","Valeur estimée"
"TI","Indices commerciaux","144","Sri Lanka","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","1134","E","Valeur estimée"
"TI","Indices commerciaux","752","Suède","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","172640","E","Valeur estimée"
"TI","Indices commerciaux","752","Suède","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","209866","E","Valeur estimée"
"TI","Indices commerciaux","752","Suède","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","24913","E","Valeur estimée"
"TI","Indices commerciaux","752","Suède","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","30503","E","Valeur estimée"
"TI","Indices commerciaux","756","Suisse","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","207704","E","Valeur estimée"
"TI","Indices commerciaux","756","Suisse","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","186362","E","Valeur estimée"
"TI","Indices commerciaux","756","Suisse","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","5919","E","Valeur estimée"
"TI","Indices commerciaux","756","Suisse","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","3195","E","Valeur estimée"
"TI","Indices commerciaux","740","Suriname","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","18689","E","Valeur estimée"
"TI","Indices commerciaux","740","Suriname","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","18843","E","Valeur estimée"
"TI","Indices commerciaux","740","Suriname","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","2094","E","Valeur estimée"
"TI","Indices commerciaux","740","Suriname","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","4012","E","Valeur estimée"
"TI","Indices commerciaux","762","Tadjikistan","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","22605","E","Valeur estimée"
"TI","Indices commerciaux","762","Tadjikistan","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","7865","E","Valeur estimée"
"TI","Indices commerciaux","762","Tadjikistan","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","1862","E","Valeur estimée"
"TI","Indices commerciaux","762","Tadjikistan","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","0","E","Valeur estimée"
"TI","Indices commerciaux","148","Tchad","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","1921","E","Valeur estimée"
"TI","Indices commerciaux","148","Tchad","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","1054","E","Valeur estimée"
"TI","Indices commerciaux","203","Tchéquie","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","257704","E","Valeur estimée"
"TI","Indices commerciaux","203","Tchéquie","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","277603","E","Valeur estimée"
"TI","Indices commerciaux","203","Tchéquie","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","79199","E","Valeur estimée"
"TI","Indices commerciaux","203","Tchéquie","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","59177","E","Valeur estimée"
"TI","Indices commerciaux","764","Thaïlande","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","14797","E","Valeur estimée"
"TI","Indices commerciaux","764","Thaïlande","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","875","E","Valeur estimée"
"TI","Indices commerciaux","764","Thaïlande","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","488084","E","Valeur estimée"
"TI","Indices commerciaux","764","Thaïlande","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","566393","E","Valeur estimée"
"TI","Indices commerciaux","626","Timor-Leste","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","10308","E","Valeur estimée"
"TI","Indices commerciaux","626","Timor-Leste","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","10875","E","Valeur estimée"
"TI","Indices commerciaux","768","Togo","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","11884","E","Valeur estimée"
"TI","Indices commerciaux","768","Togo","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","11471","E","Valeur estimée"
"TI","Indices commerciaux","768","Togo","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","48","E","Valeur estimée"
"TI","Indices commerciaux","768","Togo","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","124","E","Valeur estimée"
"TI","Indices commerciaux","776","Tonga","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","10416","E","Valeur estimée"
"TI","Indices commerciaux","776","Tonga","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","9183","E","Valeur estimée"
"TI","Indices commerciaux","780","Trinité-et-Tobago","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","18978","E","Valeur estimée"
"TI","Indices commerciaux","780","Trinité-et-Tobago","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","1201","E","Valeur estimée"
"TI","Indices commerciaux","780","Trinité-et-Tobago","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","1580","E","Valeur estimée"
"TI","Indices commerciaux","780","Trinité-et-Tobago","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","302","E","Valeur estimée"
"TI","Indices commerciaux","788","Tunisie","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","3029","E","Valeur estimée"
"TI","Indices commerciaux","788","Tunisie","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","521","E","Valeur estimée"
"TI","Indices commerciaux","788","Tunisie","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","2548","E","Valeur estimée"
"TI","Indices commerciaux","788","Tunisie","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","4302","E","Valeur estimée"
"TI","Indices commerciaux","795","Turkménistan","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","11328","E","Valeur estimée"
"TI","Indices commerciaux","795","Turkménistan","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","9922","E","Valeur estimée"
"TI","Indices commerciaux","792","Turquie","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","366","E","Valeur estimée"
"TI","Indices commerciaux","792","Turquie","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","5447","E","Valeur estimée"
"TI","Indices commerciaux","792","Turquie","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","451669","E","Valeur estimée"
"TI","Indices commerciaux","792","Turquie","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","562738","E","Valeur estimée"
"TI","Indices commerciaux","798","Tuvalu","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","471","E","Valeur estimée"
"TI","Indices commerciaux","798","Tuvalu","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","723","E","Valeur estimée"
"TI","Indices commerciaux","804","Ukraine","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","28085","E","Valeur estimée"
"TI","Indices commerciaux","804","Ukraine","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","74412","E","Valeur estimée"
